MM-0680,50cc Hills and Bridges,"50cc Bikes on Hills and Bridges: Hanoi's Difficult Terrain",50cc hills bridges hanoi,informational,6-50cc,6.3 riding-50cc,guide,50cc commuters,general-research,R5,none,"crossing-hanoi-bridges-motorbike","Small-engine terrain technique; bridges article covers crossings generally not 50cc limits","""""crossing-hanoi-bridges-motorbike, how-fast-can-a-50cc-motorbike-go, is-a-50cc-enough-for-hanoi, riding-50cc-hanoi-traffic""""",published
MM-0681,Pillion on 50cc,"Carrying a Passenger on a 50cc Bike in Vietnam: Rules and Realities",carrying passenger 50cc vietnam,informational,6-50cc,6.3 riding-50cc,guide,50cc riders,general-research,R1+R5,helmet-law,"balancing-pillion-riding-motorbike-vietnam","50cc two-up rules and physics; pillion-balance article covers balance technique generally","""""child-passengers-motorbike-vietnam, second-helmet-passengers-vietnam, balancing-pillion-riding-motorbike-vietnam, helmet-rules-50cc-mopeds, 50cc-hills-bridges-hanoi""""",published
MM-0682,Learning on a 50cc,"Learning to Ride on a 50cc: A Sensible First-Bike Path",learning to ride on a 50cc,informational,6-50cc,6.3 riding-50cc,guide,teen and new riders,general-research,R5,none,"easiest-motorbikes-for-beginners-hanoi","50cc as a learning platform with practice progression; beginners article recommends classes generally","""""where-to-practise-riding-hanoi, easiest-motorbikes-for-beginners-hanoi, 50cc-licence-vietnam, riding-50cc-at-16-vietnam, upgrading-from-50cc-to-110cc""""",published
MM-0683,50cc in the Rain,"Riding a 50cc in the Rain: Small Wheels on Wet Streets",riding 50cc rain vietnam,informational,6-50cc,6.3 riding-50cc,guide,50cc commuters,general-research,R5,none,"after-rain-slippery-roads-motorbike","Small-wheel wet-weather specifics; wet-roads article covers surfaces not 50cc handling","""""after-rain-slippery-roads-motorbike, rain-gear-motorbike-riders-vietnam, flooded-streets-riding-motorbike-vietnam, 50cc-tyres-small-wheels-care""""",published
MM-0684,50cc Summer Heat,"Riding a 50cc in Hanoi Summer Heat: Keeping a Small Engine Cool",50cc summer heat riding hanoi,informational,6-50cc,6.3 riding-50cc,guide,50cc commuters,general-research,R5,none,"dust-dry-season-riding-vietnam","Small air-cooled engine heat behaviour; dry-season article covers the season generally","""""dust-dry-season-riding-vietnam, air-cooled-vs-liquid-cooled-motorbike, fuel-efficient-riding-habits-underbone, helmet-ventilation-hot-climate""""",published
MM-0685,50cc Night Riding,"Night Riding on a 50cc: Lights and Being Seen",50cc night riding visibility,informational,6-50cc,6.3 riding-50cc,guide,50cc riders,general-research,R5,none,"fog-and-low-visibility-riding-motorbike-vietnam","Ageing 50cc lighting and being-seen; low-visibility article covers fog not bike lighting","""""fog-and-low-visibility-riding-motorbike-vietnam, eye-protection-riding-motorbike-vietnam, hi-vis-vests-motorbike-riders, defensive-riding-motorbike-vietnam, 50cc-pre-ride-checklist""""",published
MM-0686,50cc Day Trips,"Day Trips on a 50cc: How Far Is Realistic?",50cc day trip range limits,informational,6-50cc,6.3 riding-50cc,guide,50cc owners,general-research,R5,none,"best-motorbike-for-day-trips-from-hanoi","Distance/terrain planning for small engines; day-trip-bike article recommends classes generally","""""best-motorbike-for-day-trips-from-hanoi, how-fast-can-a-50cc-motorbike-go, fuel-grades-petrol-stations-vietnam, upgrading-from-50cc-to-110cc""""",published
MM-0687,Buying a 50cc,"Buying a 50cc Motorbike in Vietnam: New, Used or Grey Import?",buying 50cc motorbike vietnam,informational,6-50cc,6.4 buying-owning,guide,first-time buyers,general-research,R4,none,"buying-first-scooter-vietnam-guide","Three-route market map incl. the no-official-new-50 fact; scooter guide covers a different class","""""grey-import-50cc-vietnam, used-50cc-inspection-checklist, buying-first-scooter-vietnam-guide, what-is-a-50cc-motorbike-vietnam, buying-50cc-for-your-teenager-vietnam""""",published
MM-0688,Used 50cc Inspection,"Used 50cc Inspection Checklist: Twenty Minutes Before You Pay",used 50cc inspection checklist,informational,6-50cc,6.4 buying-owning,guide,used buyers,general-research,R5,none,"high-mileage-rental-motorbike-inspection","50cc-specific used-purchase checklist; rental-inspection article covers rental checks","""""high-mileage-rental-motorbike-inspection, genuine-vs-fake-parts-motorbike-vietnam, buying-used-sport-underbone-verified, buying-50cc-motorbike-vietnam, 50cc-common-problems-first-year""""",published
MM-0689,Grey Import 50cc,"Grey-Import 50cc Bikes in Vietnam: The Honda Today and Friends",grey import 50cc honda today vietnam,informational,6-50cc,6.4 buying-owning,guide,enthusiast buyers,research,R5,none,"buying-50cc-motorbike-vietnam","Research-backed explainer of the import market with sources; no invented specs or prices","""""buying-50cc-motorbike-vietnam, genuine-vs-fake-parts-motorbike-vietnam, used-50cc-inspection-checklist, who-rides-50cc-motorbikes-vietnam""""",published
MM-0690,Renting a 50cc,"Renting a 50cc Bike in Hanoi: What to Know Before You Book",renting 50cc hanoi,informational,6-50cc,6.4 buying-owning,guide,licence-limited renters,general-research,R4,availability,"first-time-renting-a-motorbike-hanoi","50cc-specific rental reality with contact-only availability; first-time rental article covers renting generally","""""first-time-renting-a-motorbike-hanoi, 50cc-licence-vietnam, can-foreigners-ride-50cc-vietnam, documents-needed-rent-motorbike-hanoi, 50cc-pre-ride-checklist""""",published
MM-0691,50cc Running Costs,"50cc Running Costs in Vietnam: What Owning One Actually Costs",50cc running costs vietnam,informational,6-50cc,6.4 buying-owning,guide,prospective owners,general-research,R5,none,"50cc-resale-value-vietnam","Cost-category map without invented fixed prices; resale article covers value retention","""""fuel-efficient-riding-habits-underbone, fuel-grades-petrol-stations-vietnam, chain-maintenance-motorbike-vietnam, 50cc-resale-value-vietnam, what-a-50cc-service-includes-vietnam""""",published
MM-0692,50cc Resale Value,"50cc Resale Value in Vietnam: What Holds and What Doesn't",50cc resale value vietnam,informational,6-50cc,6.4 buying-owning,guide,sellers,general-research,R5,none,"buying-50cc-motorbike-vietnam","Resale factors in the informal market; no invented price figures","""""buying-50cc-motorbike-vietnam, used-50cc-inspection-checklist, grey-import-50cc-vietnam, 50cc-running-costs-vietnam""""",published
MM-0693,Buying for a Teenager,"Buying a 50cc for Your Teenager in Vietnam: A Parent's Guide",buying 50cc for teenager vietnam,informational,6-50cc,6.4 buying-owning,guide,parents,general-research,R1+R4,age-rules,"riding-50cc-at-16-vietnam","Parent decision guide incl. law, gear and training; age article covers the law only","""""riding-50cc-at-16-vietnam, 50cc-training-high-school-vietnam, kids-helmets-choosing-vietnam, safety-gear-teen-50cc-riders, teaching-teens-50cc-safe-riding""""",published
MM-0694,50cc Parking,"Parking a 50cc in Hanoi: Where, How and What It Costs",parking 50cc hanoi,informational,6-50cc,6.4 buying-owning,guide,50cc owners,general-research,R5,none,"home-parking-overnight-security","Small-bike city parking practice; home-parking article covers overnight home security","""""home-parking-overnight-security, disc-locks-chains-motorbike-security, helmet-locks-theft-vietnam, 50cc-pre-ride-checklist""""",published
MM-0695,Upgrading to 110cc,"Upgrading from a 50cc to a 110cc: What Actually Changes",upgrading from 50cc to 110cc,informational,6-50cc,6.4 buying-owning,guide,upgrading riders,general-research,R1,licence-step,"50cc-vs-110cc-motorbike-vietnam","Transition guide incl. the age-18 licence step; class comparison covers the choice not the change","""""50cc-vs-110cc-motorbike-vietnam, a1-licence-vietnam-what-you-can-ride, best-110cc-underbones-vietnam-verified, learning-to-ride-on-50cc-vietnam, 50cc-resale-value-vietnam""""",published
MM-0696,50cc First-Year Problems,"Common 50cc Problems in the First Year of Ownership",common 50cc problems first year,informational,6-50cc,6.5 maintenance,maintenance,first-year owners,general-research,R5,none,"50cc-common-problems-first-year","Overview pattern-maps the classic small-bike faults to detail articles; no invented intervals or specs","""""diagnosing-motorbike-noises-vietnam, dead-battery-motorbike-vietnam, flat-tyre-repair-motorbike-vietnam, 50cc-weekly-maintenance-checks, used-50cc-inspection-checklist""""",published
MM-0697,50cc Weekly Checks,"Weekly Maintenance Checks for a 50cc: The Ten-Minute Routine",50cc weekly maintenance checks,informational,6-50cc,6.5 maintenance,maintenance,50cc owners,general-research,R5,none,"chain-maintenance-motorbike-vietnam","Ten-minute 50cc routine referencing manual intervals; chain article covers chains in depth","""""chain-maintenance-motorbike-vietnam, checking-engine-oil-motorbike, brake-checks-motorbike-vietnam, 50cc-pre-ride-checklist, 50cc-common-problems-first-year""""",published
MM-0698,50cc Tyres,"Tyres on a 50cc: Small Wheels, Bigger Consequences",50cc tyres small wheels care,informational,6-50cc,6.5 maintenance,maintenance,50cc owners,general-research,R5,none,"choosing-replacement-tyres-motorbike-vietnam","Small-wheel tyre behaviour and care; replacement-tyres article covers choosing generally","""""choosing-replacement-tyres-motorbike-vietnam, flat-tyre-repair-motorbike-vietnam, 50cc-in-the-rain-vietnam, 50cc-weekly-maintenance-checks""""",published
MM-0699,50cc Drum Brakes,"Drum Brakes on a 50cc: How They Work and What to Check",50cc drum brakes checks,informational,6-50cc,6.5 maintenance,maintenance,50cc owners,general-research,R5,none,"disc-vs-drum-brakes-motorbike","Drum systems on small bikes with tests and wear signs; disc-vs-drum article covers the comparison","""""disc-vs-drum-brakes-motorbike, brake-pads-replacement-motorbike-vietnam, brake-checks-motorbike-vietnam, emergency-braking-motorbike-vietnam, 50cc-weekly-maintenance-checks""""",published
MM-0700,50cc Service,"What a 50cc Service Actually Includes in Vietnam",what does a 50cc service include,informational,6-50cc,6.5 maintenance,maintenance,50cc owners,general-research,R5,none,"50cc-weekly-maintenance-checks","Service-scope explainer deferring intervals to model manuals; weekly-checks article covers owner checks","""""50cc-weekly-maintenance-checks, chain-maintenance-motorbike-vietnam, air-filter-care-motorbike-vietnam, 50cc-common-problems-first-year, checking-engine-oil-motorbike""""",published
MM-0701,50cc vs 4kW Electric Moped,"50cc Petrol Moped vs 4 kW Electric Moped: Same Licence Rule, Different Bikes",50cc vs electric moped 4kw,informational,6-50cc,6.1 understanding-50cc,guide,licence-free riders,research,R1,legal,"fast-electric-motorbike-licence-vietnam","Compares the two moped-legal machines; e-bike article compares the pedal-bike category instead","""""fast-electric-motorbike-licence-vietnam, 50cc-vs-e-bike-vietnam, electric-motorbike-maintenance-basics, 50cc-licence-vietnam, 50cc-running-costs-vietnam""""",published
MM-0702,Teen Gear,"Safety Gear for Teen Riders on 50cc Bikes: Beyond the Helmet",safety gear teen 50cc riders,informational,6-50cc,6.6 gear-safety,guide,parents and teens,general-research,R5,none,"helmet-fit-guide-vietnam","Realistic teen kit beyond the helmet; parents' purchase guide covers the decision, gear article the kit","""""helmet-fit-guide-vietnam, helmet-safety-standards-explained-vietnam, eye-protection-riding-motorbike-vietnam, first-aid-kit-motorbike-riders-vietnam, buying-50cc-for-your-teenager-vietnam""""",published
MM-0703,Teaching Teens,"Teaching Your Teen to Ride a 50cc Safely: A Parent's Plan",teaching teen to ride 50cc safely,informational,6-50cc,6.6 gear-safety,guide,parents,general-research,R5,none,"riding-50cc-at-16-vietnam","Supervised teaching progression for parents; training article covers the school programme instead","""""riding-50cc-at-16-vietnam, 50cc-training-high-school-vietnam, safety-gear-teen-50cc-riders, where-to-practise-riding-hanoi, learning-to-ride-on-50cc-vietnam""""",published
MM-0704,50cc Pre-Ride Checklist,"The Two-Minute Pre-Ride Checklist for a 50cc",50cc pre-ride checklist,informational,6-50cc,6.6 gear-safety,guide,every 50cc rider,general-research,R5,none,"50cc-weekly-maintenance-checks","Two-minute every-ride routine; weekly-checks article covers the deeper weekly routine","""""50cc-weekly-maintenance-checks, brake-checks-motorbike-vietnam, checking-engine-oil-motorbike, documents-to-carry-motorbike-vietnam, 50cc-common-problems-first-year""""",published
