MM-0537,Wave Alpha vs Winner R,Honda Wave Alpha vs Honda Winner R: First Bike or Graduation Bike?,honda wave alpha vs winner r,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,beginners vs geared riders,manufacturer-research,R3,technical-specs,Honda Wave Alpha 110 Review,"Learning bike vs graduation bike on transmission, power and weight","""honda-wave-alpha-110-review, honda-winner-r-review, semi-automatic-gearbox-explained, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0538,Sirius vs Exciter 155,Yamaha Sirius vs Yamaha Exciter 155: Stay Simple or Go Manual?,yamaha sirius vs exciter 155,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,Yamaha buyers progressing to clutch,manufacturer-research,R3,technical-specs,Yamaha Sirius RC 110 Review,Intra-brand career step from rotary 110 to six-speed 155 VVA,"""yamaha-sirius-rc-110-review, yamaha-exciter-155-vva-review, rotary-gearbox-vs-manual-clutch-explained, assist-slipper-clutch-explained""",published
MM-0539,CBR150R vs Exciter 155,Honda CBR150R vs Yamaha Exciter 155: Fairing Sport or Naked Underbone?,honda cbr150r vs yamaha exciter 155,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,150-class sport buyers,manufacturer-research,R3,technical-specs,Honda CBR150R Review,"Fairing DOHC vs naked SOHC VVA on power, weight and bodywork","""honda-cbr150r-review, yamaha-exciter-155-vva-review, sohc-vs-dohc-underbones-explained, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0540,CBR150R vs Super Cub,Honda CBR150R vs Honda Super Cub: Two Extremes of Honda Design,honda cbr150r vs super cub,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,sport vs classic buyers,manufacturer-research,R3,technical-specs,Honda CBR150R Review,DOHC sport vs semi-auto icon on everything measurable,"""honda-cbr150r-review, honda-super-cub-c125-review, semi-automatic-gearbox-explained, easiest-motorbikes-for-beginners-hanoi""",published
MM-0541,Future 125 vs CT125,Honda Future 125 vs Honda CT125: Practical Underbone vs Adventure Cub,honda future 125 vs ct125,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,road commuters vs explorers,manufacturer-research,R3,technical-specs,Honda Future 125 Review,Road economy vs trail clearance and torque delivery,"""honda-future-125-review, honda-ct125-review, underbone-wheelbase-ground-clearance-explained, longest-range-underbones-vietnam-verified""",published
MM-0542,CBR150R vs CT125,Honda CBR150R vs Honda CT125: Supersport or Scout?,honda cbr150r vs ct125,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,highway vs trail riders,manufacturer-research,R3,technical-specs,Honda CBR150R Review,"Tarmac revver vs low-rpm trail bike on tanks, clearance and economy","""honda-cbr150r-review, honda-ct125-review, underbone-fuel-tank-range-explained, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0543,Blade vs CT125,Honda Blade vs Honda CT125: Budget 110 or Trail-Ready 125?,honda blade vs ct125,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,budget vs capability buyers,manufacturer-research,R3,technical-specs,Honda Blade 110 Review,21m vs 86m price classes compared honestly on specs,"""honda-blade-110-review, honda-ct125-review, underbone-trim-versions-explained, best-110cc-underbones-vietnam-verified""",published
MM-0544,Best underbones for Hanoi commuting,Best Underbones for Hanoi Commuting: The Verified Data Guide,best underbone for hanoi commuting,commercial,4-motorcycles,4.3 choosing-guides,guide,commuters in Hanoi,manufacturer-research,R3,technical-specs,Best 110cc Underbones in Vietnam,"City-use ranking on weight, width and economy; the cc guides rank by class","""honda-wave-alpha-110-review, yamaha-sirius-rc-110-review, honda-future-125-review, best-110cc-underbones-vietnam-verified""",published
MM-0545,Most fuel-efficient underbones,Most Fuel-Efficient Underbones in Vietnam: The Verified Numbers,most fuel efficient underbone vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,economy-focused buyers,manufacturer-research,R3,technical-specs,Most Fuel-Efficient Scooters in Vietnam,Full economy ladder across all 10 verified motorcycle models,"""honda-future-125-review, honda-wave-rsx-review, underbone-fuel-economy-figures-explained, improving-fuel-economy-motorbike""",published
MM-0546,Cheapest new underbones,Cheapest New Underbones in Vietnam: Verified List Prices Compared,cheapest new motorbike vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,budget buyers,manufacturer-research,R3,technical-specs,Cheapest New Underbones data,Verified list-price ladder plus what each price step buys,"""honda-wave-alpha-110-review, honda-blade-110-review, yamaha-sirius-rc-110-review, list-price-vs-on-road-cost-vietnam""",published
MM-0547,Premium underbones,Premium Underbones in Vietnam: When an 88-Million-VND Cub Makes Sense,premium underbone vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,style and capability buyers,manufacturer-research,R3,technical-specs,Premium Scooters in Vietnam,The two premium Hondas and who the upgrade honestly suits,"""honda-super-cub-c125-review, honda-ct125-review, honda-ct125-vs-honda-super-cub-c125, premium-scooters-vietnam""",published
MM-0548,Best underbones for short riders,Best Underbones for Short Riders: Verified Seat Heights and Weights,best underbone for short riders,commercial,4-motorcycles,4.3 choosing-guides,guide,shorter riders,manufacturer-research,R3,technical-specs,Best Scooters for Short Riders,Verified seat-height and weight ladder for the motorcycle class,"""honda-future-125-review, honda-wave-rsx-review, underbone-seat-heights-explained, easiest-motorbikes-for-beginners-hanoi""",published
MM-0549,Best underbones for delivery,Best Underbones for Delivery Riders: Verified Data for High-Mileage Work,best motorbike for delivery riders vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,delivery and gig riders,manufacturer-research,R3,technical-specs,Best Scooters for Delivery Riders,"Economy, cargo and durability ranked for commercial motorcycle use","""honda-wave-rsx-review, honda-future-125-review, honda-ct125-review, high-usage-delivery-commuter-maintenance""",published
MM-0550,Best underbones for high mileage,Best Underbones for High-Mileage Riders: The Verified Durability Case,best motorbike for high mileage vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,high-mileage commuters,manufacturer-research,R3,technical-specs,Keeping an Old Motorbike Alive,"Durability ranking from economy, simplicity and oil-capacity data","""honda-wave-alpha-110-review, honda-future-125-review, honda-wave-rsx-review, high-mileage-monthly-rental-hanoi""",published
MM-0551,Longest-range underbones,"Longest-Range Underbones in Vietnam: Tank Size Times Economy, Verified",longest range motorbike vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,touring riders,manufacturer-research,R3,technical-specs,Longest Range Scooters,Tank times economy range table for all verified motorcycle models,"""honda-cbr150r-review, honda-ct125-review, honda-future-125-review, longest-range-scooters-vietnam""",published
MM-0552,Underbone kerb weights,Underbone Kerb Weights Explained: What 96-139 kg Means in Hanoi Traffic,underbone weight explained,informational,4-motorcycles,4.4 specs-explained,guide,renters and new riders,manufacturer-research,R3,technical-specs,Lightest Motorbikes for New Riders,Where each verified kilogram shows up in city riding,"""underbone-kerb-weights-explained, lightest-motorbikes-for-new-riders, best-underbones-hanoi-commuting-verified""",published
MM-0553,Underbone seat heights,Underbone Seat Heights Explained: The 756-800 mm Range That Decides Comfort,underbone seat height explained,informational,4-motorcycles,4.4 specs-explained,guide,short and new riders,manufacturer-research,R3,technical-specs,Scooter Seat Heights Comparison,Verified seat band for the motorcycle class with unpublished fields flagged,"""underbone-seat-heights-explained, best-underbones-short-riders-verified, underbone-kerb-weights-explained""",published
MM-0554,Underbone fuel tanks and range,Underbone Fuel Tanks Explained: 3.7 to 12 Litres and Real Range,underbone fuel tank size explained,informational,4-motorcycles,4.4 specs-explained,guide,touring riders,manufacturer-research,R3,technical-specs,Longest Range Scooters,Tank ladder and range arithmetic on verified figures,"""underbone-fuel-tank-range-explained, longest-range-underbones-vietnam-verified, fuel-tap-reserve-motorbike""",published
MM-0555,ABS on underbones,"ABS on Underbones in Vietnam: What Is Actually Available, Verified",abs motorbike vietnam,informational,4-motorcycles,4.4 specs-explained,guide,safety-focused buyers,manufacturer-research,R3,technical-specs,Which Scooters Have ABS,Exactly what the manufacturers publish on ABS and discs; nothing assumed,"""abs-on-underbones-vietnam-explained, disc-vs-drum-brakes-motorbike, yamaha-exciter-155-vva-review, emergency-braking-motorbike-vietnam""",published
MM-0556,Xe so vs xe con tay,Xe So vs Xe Con Tay Explained: Vietnam’s Two Motorbike Classes,xe so vs xe con tay,informational,4-motorcycles,4.4 specs-explained,guide,newcomers to Vietnam,manufacturer-research,R3,technical-specs,Automatic vs Manual Motorbike Hanoi,Class terminology mapped to verified models and skill requirements,"""xe-so-vs-xe-con-tay-explained, semi-automatic-gearbox-explained, vietnam-motorbike-licence-classes-explained""",published
MM-0557,Rotary vs manual gearbox,Rotary Four-Speed vs Manual Six-Speed: Underbone Gearboxes Compared,rotary gearbox vs manual clutch,informational,4-motorcycles,4.4 specs-explained,guide,riders choosing transmission,manufacturer-research,R3,technical-specs,Semi-Automatic Gearboxes Explained,Gearbox-architecture comparison beyond the single semi-automatic explainer,"""rotary-gearbox-vs-manual-clutch-explained, semi-automatic-gearbox-explained, assist-slipper-clutch-explained, yamaha-exciter-155-vva-review""",published
MM-0558,Honda PGM-FI,Honda PGM-FI Explained: What Fuel Injection Does on Vietnamese Underbones,honda pgm-fi explained,informational,4-motorcycles,4.4 specs-explained,guide,buyers comparing fuel systems,manufacturer-research,R3,technical-specs,Carburettor vs Fuel Injection,Brand-system explainer with verified model coverage and unverified fields flagged,"""honda-pgm-fi-explained, honda-wave-rsx-review, carburettor-vs-fuel-injection-vietnam, fuel-injector-cleaning-vietnam""",published
MM-0559,Assist and Slipper clutch,Assist and Slipper Clutch Explained: The Exciter’s Clever Left Hand,assist slipper clutch explained,informational,4-motorcycles,4.4 specs-explained,guide,manual-clutch riders,manufacturer-research,R3,technical-specs,Semi-Automatic Gearboxes Explained,The Exciter clutch technology explained as verified on the Yamaha page,"""assist-slipper-clutch-explained, yamaha-exciter-155-vva-review, clutch-slipping-manual-motorbike, rotary-gearbox-vs-manual-clutch-explained""",published
MM-0560,SOHC vs DOHC,SOHC vs DOHC Explained: Vietnam’s Underbone Valve Layouts,sohc vs dohc motorbike,informational,4-motorcycles,4.4 specs-explained,guide,tech-curious buyers,manufacturer-research,R3,technical-specs,eSP vs Blue Core Engines,Camshaft layouts with verified model claims only,"""sohc-vs-dohc-underbones-explained, honda-cbr150r-review, yamaha-exciter-155-vva-review, valve-clearances-motorbike-basics""",published
MM-0561,Euro emissions on underbones,Euro Emissions Standards on Vietnamese Underbones: What the Labels Mean,euro 4 motorbike vietnam,informational,4-motorcycles,4.4 specs-explained,guide,"buyers,environment",manufacturer-research,R3,technical-specs,Euro 4 Scooters,Emissions labels for the motorcycle class with only published claims,"""euro-emissions-underbones-vietnam, euro-4-scooters-vietnam, honda-blade-110-review, honda-pgm-fi-explained""",published
MM-0562,Fuel economy test cycles,Fuel Economy Test Cycles Explained: How Honda’s 1.47 L/100km Is Measured,motorbike fuel economy test cycle,informational,4-motorcycles,4.4 specs-explained,guide,data-literate buyers,manufacturer-research,R3,technical-specs,Scooter Fuel Economy Figures Explained,Test methodology including the Winner R UDC method-change note,"""fuel-economy-test-cycles-explained, honda-winner-r-review, most-fuel-efficient-underbones-vietnam-verified, underbone-fuel-economy-figures-explained""",published
MM-0563,Underbone tyre sizes,Underbone Tyre Sizes Explained: Reading 70/90-17 on a Vietnamese Bike,underbone tyre size explained,informational,4-motorcycles,4.4 specs-explained,guide,owners replacing tyres,manufacturer-research,R3,technical-specs,Scooter Tyre Sizes Explained,"Motorcycle-class fitments, tubes and sport widths on verified sizes","""underbone-tyre-sizes-explained, inner-tubes-vs-tubeless-motorbike, choosing-replacement-tyres-motorbike-vietnam, why-17-inch-wheels-underbones""",published
MM-0564,Wheelbase and clearance,Underbone Wheelbase and Ground Clearance Explained: The Geometry Numbers,motorbike ground clearance explained,informational,4-motorcycles,4.4 specs-explained,guide,geometry-curious riders,manufacturer-research,R3,technical-specs,Scooter Ground Clearance Compared,Both geometry numbers for the motorcycle class with trade-offs,"""underbone-wheelbase-ground-clearance-explained, honda-ct125-review, potholes-bad-roads-motorbike-vietnam, flooded-streets-riding-motorbike-vietnam""",published
MM-0565,Kick vs electric start,Kick Start vs Electric Start: Why Vietnamese Bikes Still Have Both,kick start vs electric start,informational,4-motorcycles,4.4 specs-explained,guide,owners and renters,manufacturer-research,R3,technical-specs,Kick Starter Care,Start-system coverage per model with the battery-failure logic,"""kick-vs-electric-start-explained, kick-starter-care-motorbike, dead-battery-motorbike-vietnam, cold-start-motorbike-winter-vietnam""",published
MM-0566,Underbone frame design,Underbone Frame Design Explained: Why the Step-Through Shape Works,underbone frame design,informational,4-motorcycles,4.4 specs-explained,guide,design-curious readers,manufacturer-research,R3,technical-specs,Semi-Automatic Gearboxes Explained,Design-logic explainer without invented structural specs,"""underbone-frame-design-explained, xe-so-vs-xe-con-tay-explained, underbone-kerb-weights-explained, checking-motorbike-after-fall-accident""",published
MM-0567,Oil drain vs overhaul capacity,Engine Oil Drain vs Overhaul Capacity: Reading Honda’s Two Numbers,engine oil capacity motorbike,informational,4-motorcycles,4.4 specs-explained,guide,DIY maintainers,manufacturer-research,R3,technical-specs,Checking Engine Oil,The two published Honda capacities per model and what each is for,"""engine-oil-drain-vs-overhaul-capacity-explained, changing-engine-oil-at-home-vietnam, choosing-engine-oil-motorbike-vietnam, honda-wave-alpha-110-review""",published
MM-0568,List price vs on-road cost,List Price vs On-Road Cost in Vietnam: Reading Manufacturer Price Tags,motorbike on road cost vietnam,informational,4-motorcycles,4.4 specs-explained,guide,first-time buyers,manufacturer-research,R3,technical-specs,Cheapest New Underbones,"Sticker versus road with legal links, no invented fee figures","""list-price-vs-on-road-cost-vietnam, cheapest-new-underbones-vietnam-verified, compulsory-motorbike-insurance-vietnam, unregistered-motorbike-fine-vietnam""",published
MM-0569,Underbone fuel economy figures,Underbone Fuel Economy Figures: Claimed vs Real-World in Vietnam,motorbike fuel economy real world,informational,4-motorcycles,4.4 specs-explained,guide,budgeting riders,manufacturer-research,R3,technical-specs,Improving Fuel Economy,How to translate claims into real budgets without invented percentages,"""underbone-fuel-economy-figures-explained, fuel-economy-test-cycles-explained, improving-fuel-economy-motorbike, most-fuel-efficient-underbones-vietnam-verified""",published
MM-0570,Underbone power and torque,"Underbone Power and Torque Explained: kW, Nm and RPM Read Honestly",motorbike power torque explained,informational,4-motorcycles,4.4 specs-explained,guide,spec readers,manufacturer-research,R3,technical-specs,Scooter Power and Torque,Verified power and torque figures for the motorcycle class with rpm context,"""underbone-power-torque-explained, honda-future-125-review, honda-ct125-review, yamaha-exciter-155-vva-review""",published
MM-0571,Wet vs dry weight,Wet Weight vs Dry Weight: Reading Vietnamese Spec Sheets Correctly,wet weight vs dry weight motorbike,informational,4-motorcycles,4.4 specs-explained,guide,spec readers,manufacturer-research,R3,technical-specs,Underbone Kerb Weights Explained,Weight conventions Honda vs Yamaha and honest cross-brand comparison,"""wet-vs-dry-weight-explained, underbone-kerb-weights-explained, yamaha-sirius-rc-110-review, honda-wave-alpha-110-review""",published
MM-0572,Single-cylinder underbone engines,Single-Cylinder Engines: Why Every Vietnamese Underbone Uses One,single cylinder motorbike engine,informational,4-motorcycles,4.4 specs-explained,guide,tech-curious readers,manufacturer-research,R3,technical-specs,Two Stroke vs Four Stroke,The one-cylinder logic with verified examples across the class,"""single-cylinder-underbone-engines-explained, air-cooled-vs-liquid-cooled-motorbike, sohc-vs-dohc-underbones-explained, engine-knocking-what-it-means""",published
MM-0573,Underbone storage,Underbone Storage Options Explained: What You Can Actually Carry,underbone storage options,informational,4-motorcycles,4.4 specs-explained,guide,"commuters, delivery riders",manufacturer-research,R3,technical-specs,Scooter Under-Seat Storage Guide,"Published storage (RSX U-box, CT rack) plus safe aftermarket options","""underbone-storage-options-explained, honda-wave-rsx-review, honda-ct125-review, carrying-luggage-motorbike-safely-vietnam, top-boxes-racks-motorbike-vietnam""",published
MM-0574,Why 17-inch wheels,Why Underbones Use 17-Inch Wheels: The Vietnamese Standard Explained,why 17 inch wheels motorbike,informational,4-motorcycles,4.4 specs-explained,guide,design-curious readers,manufacturer-research,R3,technical-specs,Small vs Big Scooter Wheels,The 17-inch standard and verified fitments across the range,"""why-17-inch-wheels-underbones, underbone-tyre-sizes-explained, small-vs-big-scooter-wheels, inner-tubes-vs-tubeless-motorbike""",published
MM-0575,Underbone model years,Underbone Model Years in Vietnam: How Honda Keeps a Bike Alive for Decades,motorbike model year vietnam,informational,4-motorcycles,4.4 specs-explained,guide,used buyers,manufacturer-research,R3,technical-specs,Used Motorbike Inspection,How to treat model years on long-production Vietnamese models,"""underbone-model-years-explained, honda-wave-alpha-110-review, used-motorbike-inspection-vietnam, spare-parts-availability-vietnam""",published
MM-0576,Underbone trim versions,"Underbone Trim Versions Explained: Drum, Disc, Spoked and Alloy",underbone versions drum vs disc,informational,4-motorcycles,4.4 specs-explained,guide,buyers choosing versions,manufacturer-research,R3,technical-specs,Scooter Trim Versions Explained,Published version differences and the two axes that matter,"""underbone-trim-versions-explained, honda-blade-110-review, yamaha-sirius-rc-110-review, yamaha-exciter-155-vva-review, abs-on-underbones-vietnam-explained""",published
