MM-0402,Honda Vision vs Honda Air Blade,"Honda Vision vs Honda Air Blade: Entry Level or Step Up?",honda vision vs air blade,commercial,3-scooters,3.2 model-comparisons,guide,buyers comparing Honda scooters,manufacturer-research,R3,technical-specs,"Honda Vision vs Yamaha Janus","Entry vs step-up class comparison inside one brand","honda-vision-110-review, honda-air-blade-125-review, honda-air-blade-160-review",published
MM-0403,Honda Lead vs Yamaha Grande,"Honda Lead vs Yamaha Grande: Two Storage Champions Compared",honda lead vs yamaha grande,commercial,3-scooters,3.2 model-comparisons,guide,buyers comparing storage scooters,manufacturer-research,R3,technical-specs,"Honda Lead 125 Review","Cross-brand storage comparison; distinct from single-model reviews","honda-lead-125-review, yamaha-grande-review, scooter-underseat-storage-comparison",published
MM-0404,Honda vs Yamaha scooters,"Honda vs Yamaha Scooters in Vietnam: Which Brand Suits You?",honda vs yamaha scooters vietnam,commercial,3-scooters,3.2 model-comparisons,guide,buyers choosing a scooter brand,manufacturer-research,R3,technical-specs,"Honda Vision vs Yamaha Janus","Brand-level model map; pairs with the specific comparisons","honda-vision-vs-yamaha-janus, honda-lead-vs-yamaha-grande, yamaha-janus-vs-yamaha-freego",published
MM-0405,110cc vs 125cc scooters,"110cc vs 125cc Scooters: Does the Extra 15cc Matter?",110cc vs 125cc scooter,informational,3-scooters,3.3 choosing-guides,guide,buyers and renters choosing engine class,manufacturer-research,R3,technical-specs,"Honda Vision vs Yamaha Janus","Engine-class explainer with verified figures and licence context","scooter-power-torque-explained, honda-vision-vs-yamaha-janus, a1-licence-vietnam-what-you-can-ride",published
MM-0406,Scooter seat heights comparison,"Scooter Seat Heights in Vietnam: Verified Figures and Why They Matter",scooter seat height vietnam,informational,3-scooters,3.4 specs-explained,guide,riders judging scooter fit,manufacturer-research,R3,technical-specs,"Best Motorbikes for Tall Riders in Vietnam","Verified seat-height data table; tall-riders article covers a different audience question","scooter-power-torque-explained, best-motorbikes-for-tall-riders-vietnam, lightest-motorbikes-for-new-riders",published
MM-0407,Scooter underseat storage comparison,"Scooter Underseat Storage Compared: What Fits Where",scooter underseat storage comparison,informational,3-scooters,3.4 specs-explained,guide,buyers prioritizing storage,manufacturer-research,R3,technical-specs,"Scooter Under-Seat Storage Guide","Model-by-model capacity data; existing guide covers organising the space","scooter-under-seat-storage-guide, honda-lead-125-review, yamaha-grande-review",published
MM-0408,Scooter fuel economy comparison,"Scooter Fuel Economy Compared: Verified Manufacturer Figures",scooter fuel economy vietnam comparison,informational,3-scooters,3.4 specs-explained,guide,riders comparing running costs,manufacturer-research,R3,technical-specs,"Improving Fuel Economy on a Motorbike","Published-economy data comparison; existing article covers riding habits","improving-fuel-economy-motorbike, 110cc-vs-125cc-scooters, rental-motorbike-fuel-what-petrol",published
MM-0409,16-inch wheel scooters,"16-Inch Wheel Scooters: Why Honda Fits Big Fronts in Vietnam",16 inch wheel scooter vietnam,informational,3-scooters,3.4 specs-explained,guide,riders comparing wheel sizes,manufacturer-research,R3,technical-specs,"Scooter Tyre Sizes Explained","Wheel-size philosophy article; tyre-sizes article decodes the markings","honda-vision-110-review, scooter-tyre-sizes-explained, potholes-bad-roads-motorbike-vietnam",published
MM-0410,Smart key scooters,"Smart Key Scooters: How Keyless Systems Work in Vietnam",smart key scooter vietnam,informational,3-scooters,3.4 specs-explained,guide,buyers evaluating keyless scooters,manufacturer-research,R3,technical-specs,"Lost Key on a Rental Motorbike in Hanoi","Keyless-system explainer; lost-key article covers the rental incident","lost-key-rental-motorbike-hanoi, yamaha-grande-review, honda-air-blade-160-review",published
MM-0411,Which scooters have ABS,"Which Scooters Have ABS in Vietnam?",which scooters have abs vietnam,informational,3-scooters,3.4 specs-explained,guide,riders prioritizing brakes,manufacturer-research,R3,technical-specs,"Disc vs Drum Brakes on a Motorbike","ABS availability list; disc-vs-drum covers brake types generally","disc-vs-drum-brakes-motorbike, emergency-braking-motorbike-vietnam, honda-lead-125-review",published
MM-0412,Scooter tyre sizes explained,"Scooter Tyre Sizes Explained: Reading 80/90-16, 110/70-12 and Friends",scooter tyre size meaning,informational,3-scooters,3.4 specs-explained,guide,buyers decoding tyre specs,manufacturer-research,R3,technical-specs,"Choosing Replacement Tyres","Spec-decoding article; replacement-tyres article covers buying","choosing-replacement-tyres-motorbike-vietnam, inner-tubes-vs-tubeless-motorbike, 16-inch-wheel-scooters-vietnam",published
MM-0413,Scooter power and torque explained,"Scooter Power and Torque Explained: kW and Nm for Real Riders",scooter power torque meaning,informational,3-scooters,3.4 specs-explained,guide,buyers reading spec sheets,manufacturer-research,R3,technical-specs,"110cc vs 125cc Scooters","kW/Nm education with verified examples; engine-class article covers capacity","110cc-vs-125cc-scooters, honda-air-blade-160-review, honda-lead-125-review",published
MM-0414,Premium scooters Vietnam,"Premium Scooters in Vietnam: SH, Vario, NMAX, XMAX and What You Pay For",premium scooter vietnam,commercial,3-scooters,3.3 choosing-guides,guide,buyers considering premium scooters,manufacturer-research,R3,technical-specs,"Honda vs Yamaha Scooters in Vietnam","Premium tier overview with verified list prices; brand map covers mainstream","honda-vs-yamaha-scooters-vietnam, which-scooters-have-abs-vietnam, long-term-renting-vs-buying-residents-hanoi",published
MM-0415,Buying first scooter Vietnam,"Buying Your First Scooter in Vietnam: A Practical Guide",buying first scooter vietnam,informational,3-scooters,3.3 choosing-guides,guide,first-time buyers,manufacturer-research,R3,technical-specs,"Renting vs Buying a Motorbike in Hanoi","Purchase-workflow guide; renting-vs-buying covers the decision itself","renting-vs-buying-a-motorbike-hanoi, used-motorbike-inspection-vietnam, honda-vision-vs-yamaha-janus",published
MM-0416,Reading scooter spec sheet,"How to Read a Scooter Spec Sheet Before Renting or Buying",how to read scooter specs,informational,3-scooters,3.4 specs-explained,guide,renters and buyers comparing models,manufacturer-research,R3,technical-specs,"Rental Motorbike Inspection Checklist","Spec-reading education; inspection checklist covers physical condition","rental-motorbike-inspection-checklist, scooter-power-torque-explained, scooter-seat-heights-comparison-vietnam",published
