MM-0587,CBR150R vs Future 125,Honda CBR150R vs Honda Future 125: Sport Riding or Practical 125?,honda cbr150r vs future 125,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,sport riders vs pragmatists,manufacturer-research,R3,technical-specs,Honda CBR150R Review,"Full-fairing 150 vs economy 125 - the biggest character gap inside Honda","""honda-cbr150r-review, honda-future-125-review, honda-cbr150r-vs-honda-winner-r, honda-future-125-vs-honda-winner-r, best-150cc-manual-motorbikes-vietnam-verified, most-fuel-efficient-underbones-vietnam-verified""",published
MM-0588,Wave RSX vs Winner R,Honda Wave RSX vs Honda Winner R: Injected 110 or 150 Sport?,honda wave rsx vs winner r,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,RSX commuters weighing the sport step,manufacturer-research,R3,technical-specs,Honda Winner R Review,"PGM-FI economy 110 vs liquid-cooled manual 150 on verified Honda pages","""honda-wave-rsx-review, honda-winner-r-review, honda-wave-alpha-vs-honda-winner-r, honda-future-125-vs-honda-winner-r, honda-pgm-fi-explained, best-110cc-underbones-vietnam-verified""",published
MM-0589,Wave Alpha vs Exciter 155,Honda Wave Alpha vs Yamaha Exciter 155: First Bike or Weekend Star?,honda wave alpha vs yamaha exciter 155,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,beginners vs graduated riders,manufacturer-research,R3,technical-specs,Honda Wave Alpha 110 Review,"Lightest Honda vs most powerful Yamaha underbone - the market poles","""honda-wave-alpha-110-review, yamaha-exciter-155-vva-review, honda-wave-alpha-vs-honda-winner-r, yamaha-sirius-vs-yamaha-exciter-155, lightest-motorbikes-for-new-riders, best-underbones-hanoi-commuting-verified""",published
MM-0590,Blade vs CBR150R,Honda Blade vs Honda CBR150R: Honda's Cheapest vs Honda's Sportiest,honda blade vs cbr150r,commercial,4-motorcycles,4.2 model-comparisons,model-comparison,budget commuters vs touring sport riders,manufacturer-research,R3,technical-specs,Honda CBR150R Review,"Widest same-brand gap: 22-million 110 vs 72-million full-fairing 150","""honda-blade-110-review, honda-cbr150r-review, honda-cbr150r-vs-honda-winner-r, honda-blade-vs-yamaha-exciter-155, cheapest-new-underbones-vietnam-verified, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0591,Best Honda underbones,Best Honda Underbones in Vietnam: The Verified Data Guide,best honda underbone vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,Honda buyers,manufacturer-research,R3,technical-specs,Best 110cc Underbones in Vietnam,"Whole-brand ranking of all eight verified Hondas by budget and purpose","""best-110cc-underbones-vietnam-verified, best-125cc-underbones-vietnam-verified, honda-wave-alpha-110-review, honda-future-125-review, honda-super-cub-c125-review, cheapest-new-underbones-vietnam-verified""",published
MM-0592,Honda vs Yamaha underbones,Honda vs Yamaha Underbones: The Verified Head-to-Head Guide,honda vs yamaha underbone,commercial,4-motorcycles,4.3 choosing-guides,guide,brand-comparison shoppers,manufacturer-research,R3,technical-specs,Honda Wave RSX vs Yamaha Sirius,"Brand-against-brand verified comparison class by class","""honda-wave-rsx-vs-yamaha-sirius, yamaha-sirius-rc-110-review, honda-wave-alpha-110-review, yamaha-exciter-155-vva-review, best-110cc-underbones-vietnam-verified, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0593,Best underbones beginners,Best Underbones for Beginner Riders: The Verified Data Guide,best underbone for beginners vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,new riders,manufacturer-research,R3,technical-specs,Lightest Motorbikes for New Foreign Riders,"Beginner ranking on weight, seat and transmission from manufacturer pages","""lightest-motorbikes-for-new-riders, best-underbones-hanoi-commuting-verified, honda-wave-alpha-110-review, yamaha-sirius-rc-110-review, slow-speed-control-motorbike-vietnam, a1-licence-vietnam-what-you-can-ride""",published
MM-0594,Best underbones tall riders,Best Underbones for Tall Riders: Verified Seat Heights and Dimensions,best underbone for tall riders,commercial,4-motorcycles,4.3 choosing-guides,guide,tall riders,manufacturer-research,R3,technical-specs,Underbone Seat Heights Explained,"Tall-rider ranking on verified seat heights, wheelbases and lengths","""underbone-seat-heights-explained, honda-ct125-review, honda-super-cub-c125-review, honda-winner-r-review, best-underbones-short-riders-verified, underbone-wheelbase-ground-clearance-explained""",published
MM-0595,Fastest under 155cc,Fastest Motorbikes Under 155cc in Vietnam: Verified Power and Weight,fastest motorbike under 155cc vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,performance buyers,manufacturer-research,R3,technical-specs,Best 150cc Manual-Clutch Motorbikes in Vietnam,"Power-to-weight ranking of every verified sub-155 bike","""yamaha-exciter-155-vva-review, honda-cbr150r-review, honda-winner-r-review, best-150cc-manual-motorbikes-vietnam-verified, underbone-kerb-weights-explained, a1-licence-vietnam-what-you-can-ride""",published
MM-0596,Underbones two-up,Best Underbones for Two-Up Riding: What the Verified Numbers Say,best motorbike for two people vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,passenger-carrying riders,manufacturer-research,R3,technical-specs,Best Motorbike for Two People in Hanoi,"Two-up capability from verified torque, power and wheelbase data","""honda-future-125-review, honda-super-cub-c125-review, honda-ct125-vs-yamaha-sirius, best-underbones-hanoi-commuting-verified, best-motorbike-for-two-people-hanoi, slow-speed-control-motorbike-vietnam""",published
MM-0597,Manual-clutch for beginners,Best Manual-Clutch Motorbikes for Beginners: The Verified Guide,first manual clutch motorbike vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,semi-auto riders moving to manual,manufacturer-research,R3,technical-specs,Best Manual-Clutch Motorbikes for Beginners,"Ranks the three verified manuals for first-time clutch riders","""honda-winner-r-review, yamaha-exciter-155-vva-review, honda-cbr150r-review, automatic-vs-manual-motorbike-hanoi, assist-slipper-clutch-explained, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0598,Most comfortable underbones,Most Comfortable Underbones in Vietnam: What the Verified Numbers Say,most comfortable motorbike vietnam,commercial,4-motorcycles,4.3 choosing-guides,guide,comfort-focused commuters,manufacturer-research,R3,technical-specs,Best Underbones for Hanoi Commuting,"Comfort ranked purely on verified seat, weight, wheelbase and economy","""best-underbones-hanoi-commuting-verified, underbone-seat-heights-explained, underbone-kerb-weights-explained, honda-future-125-review, honda-super-cub-c125-review, best-underbones-tall-riders-verified""",published
MM-0599,VVA explained,Yamaha VVA Variable Valve Timing Explained: The Exciter's Clever Head,what is yamaha vva,informational,4-motorcycles,4.4 specs-explained,guide,spec-curious Exciter fans,manufacturer-research,R3,technical-specs,Assist and Slipper Clutch Explained,"Explains variable valve timing using only what Yamaha publishes","""yamaha-exciter-155-vva-review, assist-slipper-clutch-explained, underbone-power-torque-explained, honda-winner-r-vs-yamaha-exciter-155, air-cooled-vs-liquid-cooled-motorbike, fastest-motorbikes-under-155cc-vietnam-verified""",published
MM-0600,Power-to-weight explained,Power-to-Weight Ratio Explained: Comparing Vietnam's Underbones Honestly,power to weight ratio motorbike,informational,4-motorcycles,4.4 specs-explained,guide,spec-sheet readers,manufacturer-research,R3,technical-specs,Underbone Kerb Weights Explained,"Honest acceleration metric computed from verified power and weight","""underbone-kerb-weights-explained, fastest-motorbikes-under-155cc-vietnam-verified, honda-cbr150r-review, honda-wave-alpha-110-review, underbone-power-torque-explained, wet-vs-dry-weight-explained""",published
MM-0601,List price ladder,Underbone List Prices in Vietnam: The 19-88 Million VND Ladder,underbone price vietnam comparison,commercial,4-motorcycles,4.4 specs-explained,guide,price-researching buyers,manufacturer-research,R3,technical-specs,Cheapest New Underbones in Vietnam,"The full verified 18.8-88.4 million VND list-price ladder annotated","""cheapest-new-underbones-vietnam-verified, premium-underbones-vietnam-verified, best-honda-underbones-vietnam-verified, list-price-vs-on-road-cost-vietnam, honda-super-cub-c125-review, honda-wave-alpha-110-review""",published
MM-0602,Why 110cc default,Why 110cc Is Vietnam's Default Engine Size: The Data Behind the Class,why 110cc popular vietnam,informational,4-motorcycles,4.4 specs-explained,guide,market-curious riders,manufacturer-research,R3,technical-specs,Best 110cc Underbones in Vietnam,"The verified weight-economy-price case for the default class","""best-110cc-underbones-vietnam-verified, best-underbones-hanoi-commuting-verified, honda-wave-alpha-110-review, yamaha-sirius-rc-110-review, cheapest-new-underbones-vietnam-verified, underbone-kerb-weights-explained""",published
MM-0603,125 vs 110,125cc vs 110cc Underbones in Vietnam: The Verified Difference,125cc vs 110cc vietnam,informational,4-motorcycles,4.4 specs-explained,guide,upgrading commuters,manufacturer-research,R3,technical-specs,Best 125cc Underbones in Vietnam,"The verified torque-economy-price delta between the two classes","""best-125cc-underbones-vietnam-verified, best-110cc-underbones-vietnam-verified, honda-future-125-review, honda-wave-rsx-review, honda-future-125-vs-honda-winner-r, most-comfortable-underbones-vietnam-verified""",published
MM-0604,Who needs 150cc manual,Who Actually Needs a 150cc Manual Motorbike in Vietnam? The Verified Case,should i buy 150cc motorbike vietnam,commercial,4-motorcycles,4.4 specs-explained,guide,manual-class deciders,manufacturer-research,R3,technical-specs,Best 150cc Manual-Clutch Motorbikes in Vietnam,"Data-based buyer-intent test for the three verified manual bikes","""best-manual-clutch-motorbikes-beginners-verified, best-150cc-manual-motorbikes-vietnam-verified, honda-winner-r-review, yamaha-exciter-155-vva-review, honda-cbr150r-review, automatic-vs-manual-motorbike-hanoi""",published
MM-0605,Read spec sheet,How to Read a Vietnamese Motorbike Spec Sheet: Every Field Explained,motorbike spec sheet explained vietnam,informational,4-motorcycles,4.4 specs-explained,guide,spec-sheet readers,manufacturer-research,R3,technical-specs,Underbone Power and Torque Explained,"Field-by-field decoding of Vietnamese spec pages with verified examples","""underbone-power-torque-explained, underbone-kerb-weights-explained, underbone-seat-heights-explained, xe-so-vs-xe-con-tay-explained, best-underbones-hanoi-commuting-verified, honda-pgm-fi-explained""",published
MM-0606,Engine codes,Motorbike Engine Codes Explained: KC46E, SOHC, DOHC, PGM-FI and Friends,what does kc46e mean motorbike,informational,4-motorcycles,4.4 specs-explained,guide,engine-curious owners,manufacturer-research,R3,technical-specs,Honda PGM-FI Explained,"Decodes KC46E, SOHC, DOHC, VVA, EFI, eSP, Euro labels on VN pages","""underbone-power-torque-explained, honda-pgm-fi-explained, yamaha-vva-variable-valve-timing-explained, esp-vs-blue-core-engines-explained, air-cooled-vs-liquid-cooled-motorbike, honda-winner-r-review""",published
MM-0607,Buying checklist,Underbone Buying Checklist: How to Compare Two Bikes with Verified Numbers,how to compare motorbikes vietnam,commercial,4-motorcycles,4.4 specs-explained,guide,deciding between two bikes,manufacturer-research,R3,technical-specs,How to Read a Vietnamese Motorbike Spec Sheet,"Seven verified fields in priority order for a two-bike comparison","""how-to-read-motorbike-spec-sheet-vietnam, best-honda-underbones-vietnam-verified, honda-vs-yamaha-underbones-verified, underbone-list-prices-vietnam-ladder, best-underbones-beginner-riders-verified, how-to-rent-a-motorbike-hanoi""",published
