MM-0620,Shifting a Semi-Automatic,"How to Shift a Semi-Automatic Underbone: The Rotary Four-Speed",how to shift gears semi automatic underbone,informational,5-manual-clutch,5.2 semi-auto-technique,guide,semi-auto riders,general-research,R5,technique,"Semi-Automatic Gearboxes on Vietnamese Underbones Explained","How-to for the rotary pattern; gearbox explainer covers mechanics, not shifting technique","""rotary-gearbox-vs-manual-clutch-explained, semi-automatic-gearbox-explained, when-to-shift-gears-underbone, riding-semi-automatic-first-time, hard-shifting-gearbox-motorbike, centrifugal-clutch-care-semi-automatic""",published
MM-0621,First Ride on a Semi-Auto,"Riding a Semi-Automatic Underbone for the First Time",riding semi automatic underbone first time,informational,5-manual-clutch,5.2 semi-auto-technique,guide,first-time riders,general-research,R5,technique,"Semi-Automatic Gearboxes on Vietnamese Underbones Explained","Complete first-ride walkthrough for xe so; beginner bikes article chooses models instead","""semi-automatic-gearbox-explained, how-to-shift-gears-semi-automatic-underbone, easiest-motorbikes-for-beginners-hanoi, renting-semi-automatic-underbone-hanoi, automatic-vs-manual-motorbike-hanoi""",published
MM-0622,When to Shift Gears,"When to Shift Gears on an Underbone: Listening to the Engine",when to shift gears underbone,informational,5-manual-clutch,5.2 semi-auto-technique,guide,underbone riders,general-research,R5,technique,"How to Shift a Semi-Automatic Underbone: The Rotary Four-Speed","Shift-point judgement by engine sound; shifting-technique articles cover the how not the when","""how-to-shift-gears-semi-automatic-underbone, how-to-downshift-smoothly-manual-motorbike, single-cylinder-underbone-engines-explained, underbone-power-torque-explained""",published
MM-0623,Cold Starts and Warm-Up,"Cold Starts: Choke, Warm-Up and First Rides on Underbones",underbone cold start choke warm up,informational,5-manual-clutch,5.2 semi-auto-technique,guide,underbone riders,general-research,R5,technique,"Carburettor vs Fuel Injection: What Vietnamese Motorbikes Use","Cold-start technique; hot-stalling and battery articles cover different faults","""carburettor-vs-fuel-injection-vietnam, kick-vs-electric-start-explained, battery-draining-overnight-motorbike, stalling-when-hot-motorbike""",published
MM-0624,Clutch Lever Adjustment,"Clutch Lever Adjustment and Hand Position on Underbones",clutch lever adjustment underbone,informational,5-manual-clutch,5.2 semi-auto-technique,guide,manual riders,general-research,R5,technique,"How to Ride a Manual-Clutch Motorbike in Vietnam: A First-Timer's Guide","Lever setup and hand position; clutch-slipping article covers the mechanical failure","""how-to-ride-manual-clutch-motorbike-vietnam, clutch-slipping-manual-motorbike, broken-clutch-cable-motorbike-roadside, clutch-control-friction-zone-practice""",published
MM-0625,Push Start Safely,"How to Push-Start a Motorbike Safely",how to push start motorbike safely,informational,5-manual-clutch,5.2 semi-auto-technique,guide,all riders,general-research,R5,technique,"Kick-Starting vs Electric Start: Underbone Starting Systems","Bump-start technique and safety limits; start-system article compares hardware","""battery-draining-overnight-motorbike, kick-vs-electric-start-explained, how-to-shift-gears-semi-automatic-underbone, broken-clutch-cable-motorbike-roadside""",published
MM-0626,Where to Practise in Hanoi,"Where to Practise Riding in Hanoi Before Joining Traffic",where to practice riding motorbike hanoi,informational,5-manual-clutch,5.2 semi-auto-technique,guide,new riders in Hanoi,general-research,R2,practice-areas,"Your First Hour on a Clutch Bike: A Practice Checklist","Practice-space strategy and graduated route plan; no existing article addresses where to learn","""first-hour-manual-clutch-practice-checklist, how-long-to-learn-manual-motorbike, riding-hanoi-old-quarter-narrow-streets, crossing-hanoi-bridges-motorbike""",published
MM-0627,How Long to Learn Manual,"How Long Does It Take to Learn a Manual Motorbike?",how long to learn manual motorbike,informational,5-manual-clutch,5.2 semi-auto-technique,guide,prospective manual riders,general-research,R5,technique,"Your First Hour on a Clutch Bike: A Practice Checklist","Realistic learning timeline; no existing article sets expectations","""first-hour-manual-clutch-practice-checklist, where-to-practise-riding-hanoi, how-to-ride-manual-clutch-motorbike-vietnam, easiest-motorbikes-for-beginners-hanoi""",published
MM-0628,Manual Rental Checklist,"Checklist Before Riding Off on a Rented Manual Bike in Hanoi",manual motorbike rental checklist hanoi,informational,5-manual-clutch,5.4 renting-owning,guide,manual renters,owner-history,R4,rental-checklist,"How to Rent a Motorbike in Hanoi: A Step-by-Step Guide for Foreigners","Manual-specific pre-ride inspection; used-buying checklist targets buyers not renters","""how-to-rent-a-motorbike-hanoi, first-time-renting-a-motorbike-hanoi, motorbike-rental-requirements-hanoi, clutch-lever-adjustment-underbones, learning-basic-motorbike-maintenance""",published
MM-0629,Renting a Semi-Automatic,"Renting a Semi-Automatic Underbone in Hanoi: What to Expect",renting semi automatic underbone hanoi,commercial,5-manual-clutch,5.4 renting-owning,guide,rental customers,owner-history,R4,rental-expectations,"Automatic vs Semi-Automatic vs Manual: Which Bike to Rent in Hanoi","Rental-practical guide with OWNER-FACTS pricing; choosing article compares categories only","""automatic-vs-manual-motorbike-hanoi, riding-semi-automatic-first-time, monthly-motorbike-rental-hanoi, how-to-rent-a-motorbike-hanoi, best-underbones-hanoi-commuting-verified""",published
MM-0630,Yamaha PG-1 Review,"Yamaha PG-1 Review: The Semi-Automatic Adventure Underbone",yamaha pg-1 review,informational,5-manual-clutch,5.3 manual-model-guides,model-review,adventure underbone buyers,manufacturer-research,R3,technical-specs,None,"First manufacturer-verified PG-1 review; no PG-1 page existed in the cluster-4 batch (Suzuki/SYM/PG-1 pages were blocked) and this cluster needed the adventure underbone covered","""honda-ct125-review, yamaha-pg-1-vs-honda-ct125, how-to-shift-gears-semi-automatic-underbone, underbone-wheelbase-ground-clearance-explained, riding-semi-automatic-first-time, best-motorbike-for-day-trips-from-hanoi""",published
MM-0631,PG-1 vs CT125,"Yamaha PG-1 vs Honda CT125: Two Adventure Underbones Compared",yamaha pg-1 vs honda ct125,commercial,5-manual-clutch,5.3 manual-model-guides,model-comparison,adventure underbone buyers,manufacturer-research,R3,technical-specs,"Yamaha PG-1 Review: The Semi-Automatic Adventure Underbone","The two adventure underbones compared; CT125 comparisons in cluster 4 never included the PG-1","""yamaha-pg-1-review, honda-ct125-review, honda-ct125-vs-honda-super-cub-c125, underbone-wheelbase-ground-clearance-explained, why-17-inch-wheels-underbones""",published
MM-0632,PG-1 vs Sirius RC,"Yamaha PG-1 vs Yamaha Sirius RC: Same Gearbox Different Missions",yamaha pg-1 vs sirius rc,commercial,5-manual-clutch,5.3 manual-model-guides,model-comparison,semi-auto buyers,manufacturer-research,R3,technical-specs,"Yamaha PG-1 Review: The Semi-Automatic Adventure Underbone","In-family Yamaha semi-auto duel; no existing article compares the PG-1 with anything","""yamaha-pg-1-review, yamaha-sirius-rc-110-review, yamaha-sirius-fi-vs-sirius-rc, underbone-seat-heights-explained, best-underbones-hanoi-commuting-verified""",published
MM-0633,PG-1 vs Wave RSX,"Yamaha PG-1 vs Honda Wave RSX: Adventure Frills or Commuter Focus",yamaha pg-1 vs honda wave rsx,commercial,5-manual-clutch,5.3 manual-model-guides,model-comparison,semi-auto buyers,manufacturer-research,R3,technical-specs,"Yamaha PG-1 Review: The Semi-Automatic Adventure Underbone","Adventure semi-auto vs commuter semi-auto; Wave RSX comparisons in cluster 4 predate the PG-1","""yamaha-pg-1-review, honda-wave-rsx-review, honda-wave-alpha-vs-honda-wave-rsx, underbone-fuel-tank-range-explained, best-underbones-hanoi-commuting-verified""",published
MM-0634,Blade Drum vs Disc,"Honda Blade Drum vs Disc: Which Version to Pick",honda blade drum vs disc,commercial,5-manual-clutch,5.3 manual-model-guides,guide,budget underbone buyers,manufacturer-research,R3,technical-specs,"Honda Blade 110 Review: Vietnam's Budget Workhorse","Trim-level choice within one model; trim-versions explainer covers the class generally","""honda-blade-110-review, disc-vs-drum-brakes-motorbike, underbone-trim-versions-explained, honda-blade-vs-honda-wave-rsx, abs-on-underbones-vietnam-explained""",published
MM-0635,Sirius FI vs Sirius RC,"Yamaha Sirius FI vs Sirius RC: Which Underbone to Pick",yamaha sirius fi vs sirius rc,commercial,5-manual-clutch,5.3 manual-model-guides,guide,semi-auto buyers,manufacturer-research,R3,technical-specs,"Yamaha Sirius RC 110 Review: Yamaha's Answer to the Honda Wave","Version choice inside the Sirius line; existing Sirius comparisons cross brands not trims","""yamaha-sirius-rc-110-review, carburettor-vs-fuel-injection-vietnam, disc-vs-drum-brakes-motorbike, honda-blade-vs-yamaha-sirius, underbone-trim-versions-explained""",published
MM-0636,Riding a Manual Sport Underbone,"Riding a Manual Sport Underbone: Winner R and Exciter 155 Gearing",riding manual sport underbone winner exciter,informational,5-manual-clutch,5.3 manual-model-guides,guide,sport underbone riders,manufacturer-research,R3,technique,"Best 150cc Manual-Clutch Motorbikes in Vietnam: Verified Data","How the sport class rides and gears in practice; cluster-4 articles review the models, not the riding","""yamaha-exciter-155-vva-review, honda-winner-r-review, rotary-gearbox-vs-manual-clutch-explained, how-to-downshift-smoothly-manual-motorbike, assist-slipper-clutch-explained, best-150cc-manual-motorbikes-vietnam-verified""",published
MM-0637,Sport Underbone Touring,"Touring Vietnam on a Sport Underbone: Winner R and Exciter 155",sport underbone touring vietnam,informational,5-manual-clutch,5.3 manual-model-guides,guide,touring riders,manufacturer-research,R3,technique,"Best 150cc Manual-Clutch Motorbikes in Vietnam: Verified Data","Long-distance suitability of the manual sport class on verified range and comfort data; scooter touring article covers a different class","""honda-winner-r-review, yamaha-exciter-155-vva-review, best-150cc-manual-motorbikes-vietnam-verified, best-motorbike-for-day-trips-from-hanoi, carrying-luggage-motorbike-safely-vietnam""",published
